"text","created","id"
"0830: RETTELSE: Den person som ble påkjørt av bybanen i Bergen sør pd VAR EN KVINNE. Ukjent alder.",2013-10-17 06:37:41,"390728304614854656"
"0700: Lindenes, Odda: Brann i en sikt. Kontroll på brannen. Ingen personskader",2013-10-17 06:11:50,"390721798838317056"
"0800: Mårdalen, Rådal: En person påkjørt av Bybanen. Utrykn. enhetene på veg til stedet.",2013-10-17 06:06:09,"390720366739353600"
"0756: Syklist i Ytrebygdsvegen: Syklist tatt med i ambulanse til legevakt. Antatt lettere skadet.",2013-10-17 06:05:22,"390720169309245440"
"0745: ØVELSE-ØVELSE: Politiaktivitet på Austevoll. Politi tar seg frem fra Bergen til Austevoll.",2013-10-17 06:02:16,"390719390989045761"
"Trafikkulykke Søreidgrenda, rundkjøring ved Peppes; syklist påkjørt. Nødetater er på vei.",2013-10-17 05:46:07,"390715327257919488"
"Garnevegen i Arna ble en mann i 40 årene stanset og anm for kjøring i påvirket tilstand. Førerkort beslaglagt. Sak opprettet.",2013-10-16 22:54:36,"390611764473102336"
"Dalevågtunnelen - Førerkortbeslag - tatt av UP - Målt til 137 km/t i 80 sonen.",2013-10-16 17:37:32,"390531973132734464"
"Rv13 ved Bjotveit - Trailer har kjørt utfor på smalt parti - Ingen personskade - bilberging er på plass - lang kø...",2013-10-16 16:49:01,"390519764155523072"
"Helleveien. Mann på 32 innsatt i fengslig forvaring.",2013-10-16 15:21:31,"390497742209810432"
"Helleveien. Politiet har kontakt med mann på 32, mulig mistenkt. Også kontakt med vitner. Undersøker nærmere.",2013-10-16 14:09:10,"390479535109439488"
"Lonevåg. Tips fra publikum om beruset bilfører. Patr. på  stedet, bekrefter mistanke  kjøring i beruset tilstand. Mist. mann 54 år.",2013-10-16 14:06:50,"390478949597188097"
"1513. Helleveien. Flere meldinger på  person som antenner gress langs veien. Patr. til stedet for å  se etter vedk..",2013-10-16 13:58:57,"390476964642828288"
"1327: Lars Hillesgt: Kun en av de tre hadde øks. Hissig på to personer i en bil på stedet. Knust rute på bilen.",2013-10-16 11:28:43,"390439155383029760"
"1307: Lars Hillesgt: Tre menn ved en bil. To av dem med øks. Ampert på stedet. Politi rykker ut. Pers. pågrepet. Ingen skadet. Undersøker",2013-10-16 11:16:11,"390436002470166528"
"1108: Mannspers (37) slått av 3-4 ukjente personer på Danm.plass. Blør fra nese. De mist borte fra stedet. Forn kjøres legevakt av amb.",2013-10-16 09:27:38,"390408684875960320"
"1337: Savnet kvinne (83) kommet til rette i C.Sundtsgt.",2013-10-16 08:38:58,"390396438804312065"
"Skansen/sentrum: Kvinne (83), saknet fra sitt hjem. Dement, trolig iført mørk bukse og jakke, rød genser. Har grått hår i knute. Tips 02800.",2013-10-16 08:13:12,"390389954368385025"
"Trafikkulykke: MCfører er fraktet til lokal legevakt med ambulanse",2013-10-16 06:39:21,"390366336452292609"
"0824: Trafikkulykke: Vegen åpen for fri ferdsel.",2013-10-16 06:26:25,"390363079008976896"
"1757: Trafikkulykke: MCfører bevisst, blir tilsett av amb. pers. NAF rekv Et kjørefelt åpent.",2013-10-16 06:05:44,"390357872732696576"
"0745: Trafikkulykke, E39, Søfteland: Sammenstøt mellom MC og bil. Utrykn. enhetene på veg til stedet.",2013-10-16 05:52:58,"390354662412410880"
"Kl 0015. Mannlig bilfører pågrepet på Erdal mistenkt kjøring i påvirket tilstand.",2013-10-16 01:39:49,"390290953128267776"
"På Askøybroen slippes trafikk vekselvis fra begge sider. Trolig vil det snart åpnes for vanlig ferdsel.",2013-10-15 16:21:24,"390150422561710080"
"Askøybroen er stengt grunnet redningsaksjon.",2013-10-15 15:21:40,"390135390494945281"
"E39 Halhjem ved Lunde skole. Påkjørsel bakfra. Det er ikke meldt om personskade. Det er trafikale problemer. Vi er på vei.",2013-10-15 13:11:04,"390102527607181312"
"Tveit barneskole - gutten som var savnet er funnet. Alt ok.",2013-10-15 10:13:43,"390057894449668096"
"Kyrkjetangen. Båten er 8-9 fot, grønn, er pungtert.",2013-10-15 08:19:00,"390029023025184768"
"Kyrkjetangen.  Båten observert drivende ved Kleiva tidligere i dag. Aksjonen trappet ned. Politiet ønsker kontakt med eier av gummibåten.",2013-10-15 08:17:37,"390028674675646464"
"Kyrkjetangen. Brannv. er på vei med  dykkere til  stedet.  Sendes også  ambulanse.",2013-10-15 07:59:58,"390024232966443008"
"Kyrkjetangen. Grønn gummibåt  flyter utpå Nordåsen. Avstandsobservasjon. Melder er  usikker på om det er person i vannet som holder seg fast",2013-10-15 07:56:54,"390023461273210880"
"Kl 0015- Dag Hammarskjoldsv - Fyllingsdalen. Slagsmål mellom to menn. En kjørt Legevakten, mens den andre er pågrepet og sitter i arresten",2013-10-15 04:10:02,"389966371720679424"
"FV 48 i Tysse er åpen etter bilberging.",2013-10-14 18:08:13,"389814915881373696"
"Redningsbil er i arbeid på FV 48 i Tysse.",2013-10-14 17:35:34,"389806702503018497"
"FV 48 ved Tysse (mot Eikelandsosen) er sperret grunnet fastkjørt vogntog. Vi er på vei.",2013-10-14 15:53:10,"389780930832760833"
"1550: Trafikken skal nå gå som normalt ved Løvstakktunnellen.",2013-10-14 13:53:25,"389750794565611521"
"Ved Nesttun senter er en mann i 30-årene mistenkt for kjøring av moped i påvirket tilstand. Han kjøres til legevakten for blodprøvetaking.",2013-10-14 13:53:20,"389750773220782080"
"I Fyllingsdalen ved Løvstakktunnelen er en bil påkjørt bakfra.  En har smerter i nakken.",2013-10-14 13:24:09,"389743428486963201"
"1500: Flyplassvegen: Tr.ulykke mellom to biler. Ingen fastklemt. Utrykn.enhet på stedet",2013-10-14 13:16:26,"389741488155815936"
"På Flyplassvegen ved Heliport er det meldt om trafikkulykke med 2 involverte biler. Nødetatene er på vei.",2013-10-14 13:08:19,"389739445559099392"
"Urdland, Voss. Tankbil har havnet utfor veien i Raundalen. Ingen lekkasje. Sjåfør melder om svært glatt vei.  Brannvesenet rykker ut.",2013-10-14 11:54:59,"389720989853962240"
"FV 13, før Byrkjenes, Hardanger. Trafikkuhell, ingen personskade. Fører av personbil, mann 51 år. mistenkes for kjøring i påvirket tilstand.",2013-10-14 08:35:59,"389670911210573826"
"Rasmus Meyers Alle, personran. 3 menn i begynnelsen av 20årene i varetekt mistenkt for ran av mann i slutten av 30årene. Ikke fysisk skadet",2013-10-14 02:54:24,"389584950229340161"
"Hardangerveien: Fører som har kjørt ut blir kjørt legevakten for prøvetaking.Var for beruset til å blåse i alcometer. Sak opprettes.",2013-10-13 21:11:14,"389498588813733888"
"Hardangerveien - rundkjøring v/ Midtun har personbil kjørt av veien. Fører skal være påvirket.",2013-10-13 20:58:32,"389495391764230145"
"Mellom Foldnes og Våge på Sotra står det en henger m/båt oppå midt i vegen. Politiet sjekker.",2013-10-13 20:27:17,"389487528929030144"
"Trafikkbildet  er meget bra nå meldes det!",2013-10-13 20:17:28,"389485056936247296"
"Trafikkbildet er mye bedre nå i Bergensområdet.",2013-10-13 19:54:13,"389479205878001664"
"Fortsatt mye kø på E16 - nødetatene ber om at folk begrenser mobilbruken - nettet tidvis \"sprengt\"",2013-10-13 19:28:48,"389472807563694080"
"Pr nå er det saktegående kø fra Vaksdal.",2013-10-13 18:15:27,"389454349811736576"
"Meldt om lange køer inn mot Bergen. Vær tålmodig.",2013-10-13 16:44:10,"389431378250448896"
"Leteaksjonen avsluttet - funnet igod behold.",2013-10-13 16:22:08,"389425831832875008"
"Brakstadfjellet i Meland er det igangsatt leteaksjon etter en kvinne i 50 årene som ikke er kommet tilbake etter tur.",2013-10-13 16:08:35,"389422424917159936"
"Os: Eier av båten har meldt seg.",2013-10-13 10:39:41,"389339653968384001"
"OS: Askeladden 505 funnet drivende ved Raudholmane. Politiet etterlyser eier.",2013-10-13 10:18:30,"389334323716829184"
